combo,layer,makespan,bw_util,core0_latency_cycles,core0_avg_bw_req,core0_traffic,core1_latency_cycles,core1_avg_bw_req,core1_traffic,total_traffic
WS_OS,Bottleneck4_4_3,18817.0,0.65204,18817.0,32.602,613471.8339999999,18817.0,32.602,613471.8339999999,1226943.6679999998
WS_OS,Bottleneck5_1_1,37633.0,0.64983,37633.0,32.4915,1222752.6195,37633.0,32.4915,1222752.6195,2445505.239
WS_OS,Bottleneck5_1_2,4487.04,1.0,328.0,684.0,224352.0,328.0,684.0,224352.0,448704.0
WS_OS,Bottleneck5_1_3,225793.0,0.652522,225793.0,32.6261,7366744.9973,225793.0,32.6261,7366744.9973,14733489.9946
WS_OS,Bottleneck5_2_1,225793.0,0.652522,225793.0,32.6261,7366744.9973,225793.0,32.6261,7366744.9973,14733489.9946
WS_OS,Bottleneck5_2_2,4487.04,1.0,328.0,684.0,224352.0,328.0,684.0,224352.0,448704.0
WS_OS,Bottleneck5_2_3,56449.0,0.6525400000000001,56449.0,32.627,1841761.523,56449.0,32.627,1841761.523,3683523.046
WS_OS,Bottleneck6_1_1,112897.0,0.65144,112897.0,32.572,3677281.0840000003,112897.0,32.572,3677281.0840000003,7354562.1680000005
WS_OS,Bottleneck6_1_2,5132.16,1.0,198.0,1296.0,256608.0,198.0,1296.0,256608.0,513216.0
WS_OS,Bottleneck5_2_3,56449.0,0.6525400000000001,56449.0,32.627,1841761.523,56449.0,32.627,1841761.523,3683523.046
WS_OS,Bottleneck6_2_1,127008.99999999999,0.690804,127009.0,34.5402,4386916.2617999995,127009.0,34.5402,4386916.2617999995,8773832.523599999
WS_OS,Bottleneck6_2_2,1768.5504,1.0,101.0,875.52,88427.52,101.0,875.52,88427.52,176855.04
WS_OS,Bottleneck6_2_3,127008.99999999999,0.690804,127009.0,34.5402,4386916.2617999995,127009.0,34.5402,4386916.2617999995,8773832.523599999
WS_OS,Bottleneck6_2_Residual,579.91728,1.0,148.0,195.918,28995.864,148.0,195.918,28995.864,57991.728
WS_OS,Bottleneck6_3_1,127008.99999999999,0.690804,127009.0,34.5402,4386916.2617999995,127009.0,34.5402,4386916.2617999995,8773832.523599999
WS_OS,Bottleneck6_3_2,1768.5504,1.0,101.0,875.52,88427.52,101.0,875.52,88427.52,176855.04
WS_OS,Bottleneck6_3_3,35281.0,0.6908299999999999,35281.0,34.5415,1218658.6615,35281.0,34.5415,1218658.6615,2437317.323
WS_OS,Bottleneck7_1_1,70561.0,0.68791,70561.0,34.3955,2426980.8755,70561.0,34.3955,2426980.8755,4853961.751
WS_OS,Bottleneck7_1_2,3151.8720000000003,1.0,144.0,1094.4,157593.6,144.0,1094.4,157593.6,315187.2
WS_OS,Bottleneck7_1_3,117601.0,0.691386,117601.0,34.5693,4065384.2493,117601.0,34.5693,4065384.2493,8130768.4986
WS_OS,CONV2D_2,156801.0,0.68964,156801.0,34.482,5406812.0819999995,156801.0,34.482,5406812.0819999995,10813624.163999999
WS_OS,CONV2D_3,31684.36812,1.0,10001.0,158.406,1584218.406,10001.0,158.406,1584218.406,3168436.812
